交易日期,开盘价,最高价,最低价,收盘价,前收盘价,涨跌额,涨跌幅(%),成交量(手),成交额(千元)
20200421,131.99,132.86,127.0,130.52,134.51,-3.99,-2.9663,193917.46,2519303.194
20200422,127.33,132.3,127.3,130.85,130.52,0.33,0.2528,146868.85,1904011.483
20200423,132.9,132.9,128.6,129.9,130.85,-0.95,-0.726,125378.57,1635621.701
20200424,130.0,136.0,130.0,131.69,129.9,1.79,1.378,169916.48,2263542.699
20200427,133.02,136.0,132.08,133.91,131.69,2.22,1.6858,143654.53,1933994.988
20200428,137.0,140.1,131.62,138.3,133.91,4.39,3.2783,226916.56,3115997.363
20200429,136.13,140.19,136.01,138.72,138.3,0.42,0.3037,119544.08,1659513.004
20200430,144.0,148.51,144.0,144.38,138.72,5.66,4.0802,233385.21,3409837.973
20200506,139.0,146.8,138.75,145.79,144.38,1.41,0.9766,191463.91,2769607.852
20200507,146.3,147.2,141.0,143.2,145.79,-2.59,-1.7765,160786.8,2302059.541
20200508,143.0,145.22,140.89,144.08,143.2,0.88,0.6145,141338.8,2024998.124
20200511,144.2,145.98,135.06,137.62,144.08,-6.46,-4.4836,285364.31,3959234.289
20200512,139.06,139.88,135.73,139.0,137.62,1.38,1.0028,160276.6,2208624.438
20200513,137.33,139.65,136.88,138.26,139.0,-0.74,-0.5324,121542.42,1678255.895
20200514,137.85,138.25,135.5,135.6,138.26,-2.66,-1.9239,114334.88,1560698.259
20200515,139.94,147.69,138.96,145.48,135.6,9.88,7.2861,322121.18,4605864.489
20200518,145.0,145.0,139.69,141.81,145.48,-3.67,-2.5227,160889.36,2287442.333
20200519,143.2,145.8,142.52,143.26,141.81,1.45,1.0225,104251.83,1499320.586
20200520,150.0,155.4,149.01,149.3,143.26,6.04,4.2161,329692.79,5027432.242
20200521,151.81,153.55,146.58,147.46,149.3,-1.84,-1.2324,154876.07,2328717.775
20200522,146.62,146.86,141.0,142.81,147.46,-4.65,-3.1534,148172.95,2127136.883
20200525,142.68,144.41,140.55,144.3,142.81,1.49,1.0433,103782.05,1482241.104
20200526,145.77,150.41,145.2,150.03,144.3,5.73,3.9709,174865.31,2596292.602
20200527,149.96,155.0,149.9,151.5,150.03,1.47,0.9798,181049.17,2763780.108
20200528,149.99,150.9,143.5,147.84,151.5,-3.66,-2.4158,174247.09,2553996.974
20200529,147.0,147.83,144.5,145.53,147.84,-2.31,-1.5625,141427.91,2060033.605
20200601,147.47,153.03,146.36,150.95,145.53,5.42,3.7243,151765.62,2284037.537
20200602,154.0,154.89,146.98,149.46,150.95,-1.49,-0.9871,137030.28,2055312.032
20200603,150.0,151.12,147.81,148.5,149.46,-0.96,-0.6423,113635.32,1693882.301
20200604,149.8,154.13,148.6,150.0,148.28,1.72,1.16,137573.96,2082248.431
20200605,149.55,151.35,147.26,151.2,150.0,1.2,0.8,98627.0,1475831.34
20200608,153.74,154.55,150.46,151.4,151.2,0.2,0.1323,105603.79,1605995.418
20200609,154.5,155.97,153.1,153.96,151.4,2.56,1.6909,150699.25,2325730.459
20200610,159.9,159.9,153.5,156.68,153.96,2.72,1.7667,198210.16,3097487.314
20200611,160.0,170.08,158.13,163.98,156.68,7.3,4.6592,368177.09,6056179.35
20200612,160.18,162.5,158.88,159.3,163.98,-4.68,-2.854,252445.51,4038133.987
20200615,156.23,161.26,155.51,157.7,159.3,-1.6,-1.0044,159452.46,2526289.032
20200616,161.0,163.28,158.01,160.0,157.7,2.3,1.4585,131297.41,2107390.563
20200617,159.04,160.5,156.01,157.8,160.0,-2.2,-1.375,125291.34,1973464.261
20200618,157.8,159.57,156.0,158.95,157.8,1.15,0.7288,96562.14,1526258.395
20200619,159.98,168.8,159.15,165.9,158.95,6.95,4.3724,250193.27,4137793.351
20200622,165.75,171.3,164.5,165.0,165.9,-0.9,-0.5425,190412.26,3191062.036
20200623,166.0,169.13,163.52,168.89,165.0,3.89,2.3576,159475.06,2662217.15
20200624,170.52,173.58,169.3,171.5,168.89,2.61,1.5454,146604.07,2515400.581
20200629,170.5,172.5,169.01,171.04,171.5,-0.46,-0.2682,116040.49,1980641.413
20200630,173.0,179.47,173.0,174.36,171.04,3.32,1.9411,162514.33,2849476.587
20200701,178.5,181.9,167.88,169.4,174.36,-4.96,-2.8447,286574.78,4991087.872
20200702,172.0,172.18,164.51,167.2,169.4,-2.2,-1.2987,270479.63,4535545.521
20200703,170.0,170.74,167.03,167.6,167.2,0.4,0.2392,240264.47,4054240.06
20200706,168.2,180.0,167.59,177.8,167.6,10.2,6.0859,307152.68,5324573.165
20200707,188.0,195.58,187.5,195.58,177.8,17.78,10.0,253604.23,4915716.571
20200708,197.99,198.82,189.98,197.57,195.58,1.99,1.0175,288890.36,5645451.323
20200709,197.0,206.77,196.0,205.02,197.57,7.45,3.7708,279035.52,5622121.4
20200710,202.98,207.16,200.6,203.9,205.02,-1.12,-0.5463,168293.33,3436550.911
20200713,211.6,224.29,211.6,224.11,203.9,20.21,9.9117,303268.79,6609862.26
20200714,214.0,220.7,208.86,215.95,224.11,-8.16,-3.6411,333296.26,7129824.248
20200715,219.0,220.57,202.11,207.03,215.95,-8.92,-4.1306,274350.61,5785551.114
20200716,208.0,212.88,196.4,196.77,207.03,-10.26,-4.9558,272549.68,5596500.616
20200717,197.01,201.18,188.08,195.7,196.77,-1.07,-0.5438,303785.91,5903627.257
20200720,204.09,211.11,199.09,205.3,195.7,9.6,4.9055,289999.08,5919664.189
20200721,209.99,209.99,203.0,207.0,205.3,1.7,0.8281,186565.92,3855792.321
20200722,205.0,211.19,203.03,207.89,207.0,0.89,0.43,191657.79,3992449.598
20200723,207.0,215.51,206.0,213.5,207.89,5.61,2.6985,255899.54,5395410.864
20200724,209.0,209.9,195.85,198.68,213.5,-14.82,-6.9415,343983.14,6943402.672
20200727,198.0,200.98,189.99,191.3,198.68,-7.38,-3.7145,251555.81,4870628.815
20200728,196.05,200.5,195.51,197.52,191.3,6.22,3.2514,201489.9,3988264.848
20200729,197.52,205.0,195.27,204.18,197.52,6.66,3.3718,189985.83,3844683.433
20200730,205.0,206.98,202.4,205.35,204.18,1.17,0.573,143530.72,2944644.012
20200731,206.0,215.3,205.5,212.17,205.35,6.82,3.3212,207049.8,4378422.256
20200803,213.88,215.8,210.05,215.6,212.17,3.43,1.6166,151061.33,3216865.097
20200804,214.3,222.98,210.32,210.69,215.6,-4.91,-2.2774,199580.62,4309494.88
20200805,210.74,212.8,206.55,210.35,210.69,-0.34,-0.1614,127300.6,2664523.682
20200806,216.88,217.88,208.0,211.5,210.35,1.15,0.5467,145656.88,3082282.259
20200807,209.0,214.3,202.11,204.29,211.5,-7.21,-3.409,180552.46,3733669.851
20200810,204.2,205.3,198.08,200.68,204.29,-3.61,-1.7671,130787.44,2629646.475
20200811,200.75,204.6,198.13,198.42,200.68,-2.26,-1.1262,122332.13,2468198.212
20200812,199.9,200.26,188.2,195.73,198.42,-2.69,-1.3557,252727.41,4855191.798
20200813,200.8,201.98,194.47,195.99,195.73,0.26,0.1328,130612.1,2581164.116
20200814,197.7,200.45,195.99,200.37,195.99,4.38,2.2348,119700.02,2373752.13
20200817,200.0,200.37,194.2,196.62,200.37,-3.75,-1.8715,197074.1,3866925.434
20200818,199.6,205.0,195.88,199.28,196.62,2.66,1.3529,221223.98,4415130.04
20200819,197.8,197.8,190.0,190.19,199.28,-9.09,-4.5614,187146.8,3610137.183
20200820,187.0,191.0,185.0,188.42,190.19,-1.77,-0.9306,130201.38,2444311.254
20200821,191.36,193.94,190.0,192.23,188.42,3.81,2.0221,146552.72,2815939.72
20200824,194.2,208.0,192.24,202.01,192.23,9.78,5.0877,258069.84,5156579.057
20200825,202.01,206.0,198.96,199.92,202.01,-2.09,-1.0346,145490.72,2935647.68
20200826,199.01,199.98,192.94,194.4,199.92,-5.52,-2.7611,152402.58,2985718.224
20200827,202.5,208.5,199.0,204.95,194.4,10.55,5.427,283977.72,5799779.573
20200828,206.32,209.5,203.68,208.3,204.95,3.35,1.6345,169671.22,3510925.235
20200831,209.66,210.76,205.01,206.35,208.3,-1.95,-0.9361,135144.81,2797718.777
20200901,206.5,215.0,205.01,214.25,206.35,7.9,3.8284,197161.89,4175644.975
20200902,213.36,214.13,208.0,211.31,214.25,-2.94,-1.3722,146086.11,3084140.607
20200903,210.0,211.0,205.89,209.9,211.31,-1.41,-0.6673,124528.89,2600401.902
20200904,202.22,205.66,200.58,204.26,209.9,-5.64,-2.687,147736.63,2993649.066
20200907,202.9,204.85,180.0,186.4,204.26,-17.86,-8.7438,447896.99,8540774.209
20200908,185.0,188.0,179.51,186.9,186.4,0.5,0.2682,220732.72,4063178.479
20200909,179.0,187.5,177.99,184.32,186.9,-2.58,-1.3804,189343.68,3444737.254
20200910,185.0,189.5,184.5,184.96,184.32,0.64,0.3472,148264.21,2775741.169
20200911,186.0,189.3,183.35,187.3,184.96,2.34,1.2651,117650.01,2188559.588
20200914,190.5,194.98,190.0,192.78,187.3,5.48,2.9258,142896.37,2755344.741
20200915,195.5,197.0,192.82,194.7,192.78,1.92,0.996,117036.65,2283119.874
20200916,196.79,196.9,190.5,192.26,194.7,-2.44,-1.2532,118378.64,2289962.853
20200917,192.24,201.95,191.0,198.4,192.26,6.14,3.1936,181307.71,3567477.518
20200918,198.91,200.0,195.23,198.03,198.4,-0.37,-0.1865,105486.91,2089777.817
20200921,201.9,208.0,196.86,197.93,198.03,-0.1,-0.0505,160683.19,3253235.561
20200922,200.0,204.2,197.93,200.5,197.93,2.57,1.2984,123393.78,2486477.01
20200923,199.6,199.82,191.1,197.0,200.5,-3.5,-1.7456,157194.29,3068479.262
20200924,193.65,195.8,190.11,190.82,197.0,-6.18,-3.1371,106680.28,2053506.543
20200925,193.6,194.7,190.59,191.5,190.82,0.68,0.3564,68012.08,1308079.227
20200928,193.45,196.95,191.81,192.91,191.5,1.41,0.7363,82331.95,1600223.953
20200929,195.49,206.25,195.43,204.99,192.91,12.08,6.262,202435.51,4072131.575
20200930,205.3,211.01,203.8,209.2,204.99,4.21,2.0538,159908.37,3336273.48
20201009,219.99,228.88,219.77,224.87,209.2,15.67,7.4904,239592.41,5376329.911
20201012,228.0,235.0,227.3,234.78,224.87,9.91,4.407,189382.22,4398493.906
20201013,234.88,238.58,229.0,235.67,234.78,0.89,0.3791,107466.66,2516817.784
20201014,237.0,244.0,234.8,237.3,235.67,1.63,0.6916,137701.83,3291861.335
20201015,241.11,244.1,237.0,238.6,237.3,1.3,0.5478,99535.26,2390083.998
20201016,239.5,240.0,224.31,228.1,238.6,-10.5,-4.4007,203040.62,4680601.973
20201019,231.33,236.1,228.0,229.41,228.1,1.31,0.5743,130024.99,3013473.695
20201020,230.63,241.6,228.94,241.6,229.41,12.19,5.3136,135966.34,3215157.955
20201021,240.06,240.63,227.68,232.33,241.6,-9.27,-3.8369,161679.25,3765707.374
20201022,230.2,233.8,227.0,231.88,232.33,-0.45,-0.1937,90551.57,2083319.77
20201023,232.51,238.76,224.45,225.0,231.88,-6.88,-2.9671,115938.11,2675565.182
20201026,225.97,233.63,219.33,233.15,225.0,8.15,3.6222,108027.73,2483444.489
20201027,235.0,238.7,232.0,237.21,233.15,4.06,1.7414,91015.39,2142729.17
20201028,227.65,245.47,226.66,240.26,237.21,3.05,1.2858,224158.26,5333295.829
20201029,237.02,244.02,232.32,240.0,240.26,-0.26,-0.1082,174352.3,4141992.876
20201030,241.02,256.6,238.3,247.17,240.0,7.17,2.9875,229587.47,5697363.353
20201102,247.0,265.5,244.51,260.14,247.17,12.97,5.2474,189461.31,4851443.507
20201103,260.0,260.0,247.18,256.02,260.14,-4.12,-1.5838,184566.65,4678655.503
20201104,255.0,260.0,250.0,255.55,256.02,-0.47,-0.1836,110616.72,2823450.164
20201105,261.0,268.5,260.96,268.5,255.55,12.95,5.0675,157959.24,4183384.889
20201106,271.38,275.23,260.0,263.5,268.5,-5.0,-1.8622,156583.85,4181642.685
20201109,268.0,272.9,261.1,266.43,263.5,2.93,1.112,132285.7,3519918.484
20201110,265.32,271.88,255.55,265.92,266.43,-0.51,-0.1914,144175.44,3798315.741
20201111,264.11,267.48,250.84,250.84,265.92,-15.08,-5.6709,157583.98,4067832.842
20201112,260.0,260.0,252.58,254.25,250.84,3.41,1.3594,97168.64,2484194.228
20201113,258.12,260.77,253.0,253.21,254.25,-1.04,-0.409,113776.78,2916695.926
20201116,253.89,257.7,247.43,254.9,253.21,1.69,0.6674,123120.65,3117461.904
20201117,257.3,260.0,246.5,250.68,254.9,-4.22,-1.6556,136748.53,3446644.846
20201118,250.12,252.06,236.82,240.5,250.68,-10.18,-4.061,192833.21,4666571.941
20201119,241.01,243.55,237.11,242.1,240.5,1.6,0.6653,97580.1,2347767.353
20201120,244.49,253.6,244.48,252.08,242.1,9.98,4.1223,123034.62,3074188.105
20201123,252.08,259.7,250.1,253.0,252.08,0.92,0.365,120912.93,3074248.59
20201124,258.0,259.1,250.01,254.7,253.0,1.7,0.6719,97919.66,2493964.413
20201125,256.6,256.88,244.4,246.22,254.7,-8.48,-3.3294,117098.94,2919290.534
20201126,246.6,246.6,239.2,245.34,246.22,-0.88,-0.3574,86294.85,2093179.753
20201127,245.42,248.77,238.0,242.0,245.34,-3.34,-1.3614,84332.21,2042276.835
20201130,244.0,244.0,234.02,242.8,242.0,0.8,0.3306,126662.36,3027343.94
20201201,238.8,246.65,238.0,246.17,242.8,3.37,1.388,94919.71,2313881.357
20201202,246.0,246.0,236.6,243.69,246.17,-2.48,-1.0074,119653.1,2878299.332
20201203,243.69,246.97,238.37,245.99,243.69,2.3,0.9438,106885.61,2599398.532
20201204,245.06,251.3,244.35,249.72,245.99,3.73,1.5163,92337.84,2301628.558
20201207,250.9,264.83,250.9,261.46,249.72,11.74,4.7013,171129.54,4455396.83
20201208,265.5,269.89,264.5,266.03,261.46,4.57,1.7479,116361.58,3104188.969
20201209,268.73,272.6,262.08,266.0,266.03,-0.03,-0.0113,153636.49,4118082.968
20201210,263.15,267.5,259.0,264.82,266.0,-1.18,-0.4436,99856.64,2632528.799
20201211,263.31,267.52,261.7,266.56,264.82,1.74,0.6571,128936.73,3422455.576
20201214,266.57,268.73,262.1,266.0,266.56,-0.56,-0.2101,107241.16,2853628.548
20201215,268.0,279.37,264.45,278.5,266.0,12.5,4.6992,177812.61,4843902.027
20201216,280.2,286.3,277.0,286.06,278.5,7.56,2.7145,142888.03,4031211.462
20201217,284.2,287.8,282.01,284.81,286.06,-1.25,-0.437,88123.26,2508931.372
20201218,285.5,292.95,283.22,289.99,284.81,5.18,1.8188,95126.18,2747669.766
20201221,296.75,325.0,293.3,325.0,289.99,35.01,12.0728,198103.97,6099782.514
20201222,319.99,330.33,311.7,313.64,325.0,-11.36,-3.4954,168744.0,5377597.576
20201223,313.67,329.3,307.18,318.0,313.64,4.36,1.3901,173903.2,5538718.908
20201224,317.0,318.66,308.5,311.0,318.0,-7.0,-2.2013,94785.96,2959419.425
20201225,309.0,315.2,306.01,312.79,311.0,1.79,0.5756,95399.34,2967552.613
20201228,315.2,320.0,311.0,316.78,312.79,3.99,1.2756,119730.62,3782275.235
20201229,316.79,318.8,303.38,308.0,316.78,-8.78,-2.7716,121747.91,3759197.905
20201230,320.0,347.94,320.0,340.0,308.0,32.0,10.3896,228816.82,7648664.797
20201231,344.98,353.9,341.71,351.11,340.0,11.11,3.2676,152005.21,5283669.711
20210104,358.1,411.11,358.1,404.1,351.11,52.99,15.0921,224808.07,8687099.006
20210105,395.0,403.8,386.01,402.0,404.1,-2.1,-0.5197,227452.01,9014539.649
20210106,408.0,416.0,391.01,406.77,402.0,4.77,1.1866,186681.14,7476239.865
20210107,400.99,415.0,396.88,413.23,406.77,6.46,1.5881,173894.87,7064219.721
20210108,419.0,424.99,397.4,404.5,413.23,-8.73,-2.1126,210066.85,8534719.468
20210111,409.88,409.88,386.0,390.0,404.5,-14.5,-3.5847,230050.38,9098694.885
20210112,385.5,404.4,380.0,401.17,390.0,11.17,2.8641,165596.71,6519876.504
20210113,400.0,410.5,372.98,385.0,401.17,-16.17,-4.0307,272619.67,10634079.156
20210114,375.2,384.0,368.02,369.01,385.0,-15.99,-4.1532,196065.69,7315308.913
20210115,367.99,383.98,365.0,380.55,369.01,11.54,3.1273,198229.28,7439894.398
20210118,376.74,391.8,375.77,383.9,380.55,3.35,0.8803,142011.78,5471186.934
20210119,384.0,386.0,364.55,366.11,383.9,-17.79,-4.634,162866.61,6085692.761
20210120,373.8,393.38,370.91,391.4,366.11,25.29,6.9078,213416.13,8254525.726
20210121,387.0,399.0,380.0,391.3,391.4,-0.1,-0.0255,174791.66,6831720.356
20210122,391.5,410.28,391.5,408.0,391.3,16.7,4.2678,190441.56,7637563.994
20210125,406.3,418.34,392.34,396.95,408.0,-11.05,-2.7083,217414.25,8762929.073
20210126,396.81,396.81,383.76,385.5,396.95,-11.45,-2.8845,151043.74,5853513.769
20210127,392.0,393.2,372.0,390.52,385.5,5.02,1.3022,148385.11,5705898.439
20210128,380.0,383.01,368.0,369.9,390.52,-20.62,-5.2801,181820.27,6792412.556
20210129,376.01,377.0,342.56,354.11,369.9,-15.79,-4.2687,276013.26,9896345.998
20210201,353.0,356.9,346.2,350.33,354.11,-3.78,-1.0675,175250.81,6170654.212
20210202,352.01,369.99,337.37,367.8,350.33,17.47,4.9867,250864.75,8919403.723
20210203,379.0,387.56,375.05,380.98,367.8,13.18,3.5835,211072.94,8082621.707
20210204,384.91,393.8,379.5,388.5,380.98,7.52,1.9739,216301.74,8354708.667
20210205,395.0,396.99,372.85,373.45,388.5,-15.05,-3.8739,184116.95,7036248.026
20210208,375.0,404.8,373.01,404.0,373.45,30.55,8.1805,244026.58,9586610.901
20210209,411.2,415.0,400.8,410.2,404.0,6.2,1.5347,162037.46,6632109.518
20210210,413.99,416.6,406.0,412.66,410.2,2.46,0.5997,162829.57,6704613.974
20210218,422.0,422.0,386.88,397.0,412.66,-15.66,-3.7949,238249.29,9491493.857
20210219,390.0,396.0,374.2,387.5,397.0,-9.5,-2.3929,186903.54,7159858.378
20210222,387.5,395.8,374.9,375.0,387.5,-12.5,-3.2258,167203.51,6411239.336
20210223,370.0,376.54,360.88,376.54,375.0,1.54,0.4107,136047.46,5027757.786
20210224,375.0,378.0,339.4,347.0,376.54,-29.54,-7.8451,302720.84,10682015.85
20210225,353.85,353.85,335.0,337.1,347.0,-9.9,-2.853,245757.02,8445690.07
20210226,323.0,333.0,317.79,322.23,337.1,-14.87,-4.4112,229506.35,7449904.802
20210301,331.51,345.62,328.28,344.6,322.23,22.37,6.9422,205394.02,6964880.536
20210302,353.0,353.2,341.06,349.6,344.6,5.0,1.451,152811.31,5308970.364
20210303,346.05,349.63,340.36,349.63,349.6,0.03,0.0086,104644.33,3617077.585
20210304,345.0,345.0,322.91,325.57,349.63,-24.06,-6.8816,181034.03,5984259.54
20210305,313.01,326.88,308.33,320.0,325.57,-5.57,-1.7108,173073.41,5511104.28
20210308,323.0,334.72,300.88,305.0,320.0,-15.0,-4.6875,212955.14,6751702.325
20210309,300.0,310.5,289.0,300.0,305.0,-5.0,-1.6393,273577.19,8235734.794
20210310,316.0,322.28,313.0,314.5,300.0,14.5,4.8333,237637.68,7542999.117
20210311,316.0,333.48,311.3,331.28,314.5,16.78,5.3355,209642.81,6829108.561
20210312,336.91,345.0,331.3,341.46,331.28,10.18,3.0729,189520.41,6424536.234
20210315,340.0,340.0,307.0,312.3,341.46,-29.16,-8.5398,230403.52,7361113.706
20210316,317.0,324.99,313.5,323.0,312.3,10.7,3.4262,137123.97,4384184.142
20210317,317.88,336.2,313.1,333.0,323.0,10.0,3.096,146725.78,4829807.794
20210318,334.0,343.11,333.51,335.8,333.0,2.8,0.8408,113669.56,3840901.084
20210319,325.0,332.99,311.0,316.5,335.8,-19.3,-5.7475,189715.9,6051504.889
20210322,319.0,321.0,298.89,307.8,316.5,-8.7,-2.7488,231718.83,7137600.231
20210323,305.0,310.64,300.12,303.91,307.8,-3.89,-1.2638,151169.23,4603584.945
20210324,305.0,305.1,285.0,288.79,303.91,-15.12,-4.9752,252081.86,7334176.816
20210325,280.51,293.35,280.05,291.55,288.79,2.76,0.9557,184398.89,5281518.749
20210326,295.0,314.05,293.0,313.62,291.55,22.07,7.5699,237102.85,7292443.31
20210329,313.5,319.77,305.01,311.6,313.62,-2.02,-0.6441,155632.43,4871068.353
20210330,311.61,320.98,308.0,318.98,311.6,7.38,2.3684,126403.86,4003150.838
20210331,318.89,326.16,313.0,322.17,318.98,3.19,1.0001,160545.53,5133802.498
20210401,323.8,335.49,323.3,329.99,322.17,7.82,2.4273,113338.13,3741712.771
20210402,332.95,336.18,326.88,332.4,329.99,2.41,0.7303,92628.91,3074575.828
20210406,335.0,338.0,319.09,325.8,332.4,-6.6,-1.9856,104638.17,3421873.64
20210407,332.91,332.91,312.15,320.0,325.8,-5.8,-1.7802,133931.47,4245479.57
20210408,314.0,321.66,311.0,319.85,320.0,-0.15,-0.0469,78709.73,2507089.321
20210409,324.01,324.01,310.0,312.0,319.85,-7.85,-2.4543,93236.86,2918718.12
20210412,318.26,325.04,313.1,315.01,312.0,3.01,0.9647,140595.46,4483570.206
20210413,313.3,333.0,313.1,324.76,315.01,9.75,3.0951,140210.91,4558191.605
20210414,331.26,347.49,328.68,346.0,324.76,21.24,6.5402,185043.45,6295708.676
20210415,339.96,341.5,333.17,337.0,346.0,-9.0,-2.6012,124741.37,4202803.202
20210416,340.0,340.4,324.6,333.84,337.0,-3.16,-0.9377,115362.69,3834287.11
20210419,335.0,364.5,331.35,364.0,333.84,30.16,9.0343,205476.82,7250923.622
20210420,357.98,368.79,353.5,359.0,364.0,-5.0,-1.3736,142834.34,5154523.734
20210421,351.16,357.9,347.8,355.69,359.0,-3.31,-0.922,123996.43,4373022.068
20210422,366.0,366.6,353.63,362.36,355.69,6.67,1.8752,107913.46,3907120.259
20210423,362.36,373.0,360.01,371.5,362.36,9.14,2.5224,115365.38,4255126.795
20210426,373.6,380.0,347.2,349.0,371.5,-22.5,-6.0565,256236.65,9238754.935
20210427,350.0,350.8,340.26,348.6,349.0,-0.4,-0.1146,151809.79,5243699.574
20210428,353.01,375.0,352.0,367.03,348.6,18.43,5.2869,236326.14,8597828.977
20210429,370.81,381.9,367.87,379.99,367.03,12.96,3.531,180863.2,6806129.765
20210430,373.0,392.0,367.92,388.17,379.99,8.18,2.1527,258651.06,9896566.189
20210506,390.0,390.0,368.5,384.0,388.17,-4.17,-1.0743,189680.26,7198512.557
20210507,384.0,387.55,366.13,367.28,384.0,-16.72,-4.3542,151385.29,5685506.805
20210510,364.8,373.99,360.0,368.21,367.28,0.93,0.2532,124552.8,4573789.55
20210511,362.0,369.9,353.0,366.6,368.21,-1.61,-0.4373,114120.84,4142445.89
20210512,367.0,369.07,355.59,361.5,366.6,-5.1,-1.3912,133601.6,4812795.101
20210513,354.3,358.78,349.7,351.1,361.5,-10.4,-2.8769,113476.05,4017576.452
20210514,353.52,360.5,343.17,359.0,351.1,7.9,2.2501,176576.6,6228877.398
20210517,360.0,375.88,359.99,373.18,359.0,14.18,3.9499,193309.18,7172265.166
20210518,372.0,379.2,366.46,369.1,373.18,-4.08,-1.0933,89620.1,3323751.525
20210519,366.5,380.0,363.0,375.05,369.1,5.95,1.612,117464.35,4407782.455
20210520,377.8,383.89,370.1,377.74,375.05,2.69,0.7172,128439.69,4839062.724
20210521,382.77,387.28,368.97,375.57,377.74,-2.17,-0.5745,140565.97,5316782.152
20210524,380.0,388.55,376.18,387.96,375.57,12.39,3.299,169611.48,6535959.08
20210525,389.44,396.0,385.7,395.53,387.96,7.57,1.9512,149577.05,5881748.189
20210526,395.0,399.98,384.66,385.42,395.53,-10.11,-2.5561,126988.5,4932244.991
20210527,387.51,390.0,381.85,384.0,385.42,-1.42,-0.3684,79598.38,3073473.014
20210528,390.0,421.5,390.0,409.6,384.0,25.6,6.6667,277150.51,11346592.533
20210531,416.0,435.57,414.0,434.1,409.6,24.5,5.9814,200063.12,8540083.588
20210601,420.0,431.0,416.52,425.34,434.1,-8.76,-2.018,158753.57,6727933.26
20210602,429.1,433.69,419.27,424.5,425.34,-0.84,-0.1975,115712.16,4933369.539
20210603,426.0,428.28,410.0,414.78,424.5,-9.72,-2.2898,123759.91,5164432.66
20210604,419.0,439.5,415.16,432.21,414.78,17.43,4.2022,180101.5,7765736.027
20210607,423.85,423.99,400.0,407.5,432.21,-24.71,-5.7171,215294.47,8812647.425
20210608,404.0,424.85,404.0,409.59,407.5,2.09,0.5129,166316.9,6887633.928
20210609,409.0,416.0,403.0,409.37,409.59,-0.22,-0.0537,93582.39,3829137.54
20210610,410.09,444.66,410.09,434.63,409.37,25.26,6.1705,193502.31,8400201.736
20210611,443.0,457.84,430.06,451.98,434.63,17.35,3.9919,197960.63,8816469.19
20210615,453.0,455.9,435.5,445.0,451.98,-6.98,-1.5443,102521.53,4562143.371
20210616,440.91,443.8,417.01,420.18,445.0,-24.82,-5.5775,139693.65,5989483.516
20210617,424.25,437.74,424.25,434.51,420.18,14.33,3.4104,102723.98,4433456.914
20210618,437.19,455.2,437.19,450.0,434.51,15.49,3.5649,156000.42,7001105.223
20210621,451.8,455.9,440.22,452.8,450.0,2.8,0.6222,120823.14,5452180.813
20210622,450.18,453.99,440.22,450.23,452.8,-2.57,-0.5676,88470.05,3966367.403
20210623,454.08,472.01,451.5,468.45,450.23,18.22,4.0468,124456.99,5774145.63
20210624,473.13,474.88,462.01,467.3,468.45,-1.15,-0.2455,92132.46,4302188.924
20210625,473.0,477.0,459.0,476.23,467.3,8.93,1.911,99555.34,4686222.357
20210628,476.22,502.98,468.31,493.9,476.23,17.67,3.7104,146439.27,7224070.341
20210629,513.65,519.6,504.22,508.51,493.9,14.61,2.9581,153401.8,7834685.995
20210630,509.01,542.0,498.0,534.8,508.51,26.29,5.17,144556.82,7574604.647
20210701,536.8,540.0,518.01,529.5,534.8,-5.3,-0.991,113247.0,5996925.819
20210702,524.13,535.16,509.66,519.59,529.5,-9.91,-1.8716,138717.18,7242849.769
20210705,515.0,528.68,508.07,519.27,519.35,-0.08,-0.0154,143514.99,7406241.681
20210706,520.0,540.97,501.91,515.23,519.27,-4.04,-0.778,180555.4,9395935.106
20210707,520.0,542.5,507.13,542.5,515.23,27.27,5.2928,181456.91,9654261.557
20210708,550.99,571.5,542.64,559.16,542.5,16.66,3.071,158790.12,8888330.054
20210709,558.99,558.99,534.55,545.88,559.16,-13.28,-2.375,156607.3,8521226.651
20210712,556.11,577.0,556.11,565.79,545.88,19.91,3.6473,154763.12,8772503.853
20210713,560.0,579.6,552.0,563.01,565.79,-2.78,-0.4913,136370.65,7678988.306
20210714,555.0,561.88,541.0,551.37,563.01,-11.64,-2.0675,125878.71,6965504.6
20210715,545.0,568.88,541.05,568.0,551.37,16.63,3.0161,137333.47,7628510.59
20210716,567.0,567.0,528.13,531.0,568.0,-37.0,-6.5141,178494.93,9719489.197
20210719,540.0,541.68,516.0,523.5,531.0,-7.5,-1.4124,180129.45,9474773.727
20210720,515.0,539.27,515.0,528.04,523.5,4.54,0.8672,130005.47,6869197.468
20210721,530.02,556.08,526.01,555.78,528.04,27.74,5.2534,182049.11,9878628.606
20210722,556.6,563.69,545.69,557.08,555.78,1.3,0.2339,108835.99,6027459.316
20210723,555.0,563.99,546.0,547.01,557.08,-10.07,-1.8076,93328.73,5157401.634
20210726,544.0,552.93,522.5,539.78,547.01,-7.23,-1.3217,127289.8,6852321.74
20210727,543.02,559.19,495.0,495.0,539.78,-44.78,-8.296,178460.33,9419312.665
20210728,496.0,533.3,496.0,525.05,495.0,30.05,6.0707,217247.43,11221667.797
20210729,546.0,557.74,529.0,556.8,525.05,31.75,6.047,186202.49,10167714.631
